index,season.episode,episode_name,text,total_votes,air_date,director,writer,character,director_index,writer_index,character_index,ave_emotion,ave_sentiment,ave_profanity,imdb_rating
11410,3.17,Business School,"Oh, this looks great. I'd, I'd love to be there, but my daughter's play is tonight. ... Damnit! You know, one of the other parents will probably videotape it.",2622,2/15/2007,Joss Whedon,Brent Forrester,Toby,28,6,29,0,0,0,8.3
11459,3.17,Business School,"Good night, Mary Beth!",2622,2/15/2007,Joss Whedon,Brent Forrester,Creed,28,6,5,0,0,0,8.3
11469,3.17,Business School,"Not that I call myself an impressionist, per se.",2622,2/15/2007,Joss Whedon,Brent Forrester,Pam,28,6,23,0,0,0,8.3
11487,3.17,Business School,Your art.. was the prettiest art of... all art.,2622,2/15/2007,Joss Whedon,Brent Forrester,Roy,28,6,26,0,0,0,8.3
11493,3.17,Business School,You're the one who said we needed more culture.,2622,2/15/2007,Joss Whedon,Brent Forrester,Oscar,28,6,22,0.0625,0.707106781,0,8.3
11496,3.17,Business School,"Yeah, on Van Gogh's first try, he drew the hands of the peasants.",2622,2/15/2007,Joss Whedon,Brent Forrester,Gil,28,6,32,0,0.346410162,0,8.3
11502,3.17,Business School,"Pam-casso! Sorry I'm late, I had to race across town.",2622,2/15/2007,Joss Whedon,Brent Forrester,Michael,28,6,19,0,0.288675135,0,8.3
11509,3.17,Business School,Um... you wanna buy it?,2622,2/15/2007,Joss Whedon,Brent Forrester,Pam,28,6,23,0,0.565685425,0,8.3
11518,3.17,Business School,Okay.,2622,2/15/2007,Joss Whedon,Brent Forrester,Michael,28,6,19,0,0,0,8.3
11527,3.18,Cocktails,"And now, the chains.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.013319672,-0.046531915,0.016393443,8.8
11529,3.18,Cocktails,"A lot of people think that magic camp is just for kids. And that's why so many other people in my class were kids. Self fulfilling prophecy. It's um, it's really for anybody with a dream and a belief in magic and a little extra time after school.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0,0,0,8.8
11532,3.18,Cocktails,Rachel thinks that I brought homemade potato salad and I just picked it up at the supermarket. It's funny. I wish I could make potato salad that good. It's just potatoes and mayonnaise. There is something wrong with Jan.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.01875,0.230552474,0,8.8
11543,3.18,Cocktails,"No. Alright, this is getting hot. So let's just do this. Ok, ready? Three, two, one, go.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.008928571,-0.118989372,0,8.8
11554,3.18,Cocktails,"He told me how he felt and I guess I had feelings too, and we kissed.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Pam,22,37,23,0,0,0,8.8
11576,3.18,Cocktails,You didn't have any of the potato salad did you?,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.020833333,0.014433757,0,8.8
11587,3.18,Cocktails,I spy?,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.058333333,-0.454147279,0,8.8
11589,3.18,Cocktails,Yeah.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Jim,22,37,14,0.008928571,0.294138796,0,8.8
11603,3.18,Cocktails,I am on my way. I should be there in about 15...,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0,0,0,8.8
11631,3.18,Cocktails,"I can't. My brother, he just unloaded the jet ski's and kinda took a bath, so... we're going to go get hammered.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Roy,22,37,26,0.025,0.281937937,0,8.8
11646,3.18,Cocktails,"Oh, that duck is so cute.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Pam,22,37,23,0,0,0,8.8
11647,3.18,Cocktails,Hey Pam.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Kevin,22,37,17,0,0,0,8.8
11663,3.18,Cocktails,Hey. You made it.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Pam,22,37,23,0,0,0,8.8
11676,3.18,Cocktails,You realize this is a legal document that says you can't sue the company.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Jan,22,37,13,0,0,0,8.8
11695,3.18,Cocktails,Jan and I are lovers. It feels so good to finally say that out loud.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.029411765,0.071320171,0,8.8
11697,3.18,Cocktails,Excuse me.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Rachel,22,37,32,0.025,0.514295635,0,8.8
11720,3.18,Cocktails,"These old colonials are great, when they're sound. I'd love to take a look around.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Dwight,22,37,9,0,0.357770876,0,8.8
11727,3.18,Cocktails,And it didn't end well.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Karen,22,37,16,0,0,0,8.8
11738,3.18,Cocktails,"No, it is definitely under one of these hands.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Kevin,22,37,17,0,0,0,8.8
11753,3.18,Cocktails,I run a small fake ID company from my car with a laminating machine I swiped from the sheriff's station.,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Creed,22,37,5,0.015625,0.096464626,0,8.8
11762,3.18,Cocktails,"Well, if you're wondering why his wife was staring daggers at me, it's because I kinda saw him for a little bit while they were separated.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Karen,22,37,16,0.008928571,-0.182301008,0,8.8
11778,3.18,Cocktails,"Yes, but you could tell me. What... What is that? Why are you? Why are we going in the bathroom? I thought this is where you liked your privacy.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0.016666667,-0.236464076,0,8.8
11780,3.18,Cocktails,What has gotten into you?,2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Michael,22,37,19,0,0,0,8.8
11812,3.18,Cocktails,"Oh my God, it's so easy. Fun.",2264,2/22/2007,J.J. Abrams,Paul Lieberstein,Karen,22,37,16,0,0,0,8.3
11835,3.19,The Negotiation,Here we go...,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Jim,23,32,14,0.0625,0.433012702,0,8.1
11837,3.19,The Negotiation,...and we're gonna go to dinner.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Karen,23,32,16,0,0.5,0,8.1
11840,3.19,The Negotiation,Usher Jennifer Hudson Kapoor.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Kelly,23,32,32,0,0.111387756,0,8.1
11846,3.19,The Negotiation,"Comfortable, Mike?",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Darryl,23,32,6,0.023148148,0.014473263,0,8.1
11855,3.19,The Negotiation,Ahh God!,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Roy,23,32,26,0,0,0,8.1
11874,3.19,The Negotiation,Well...,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0.165000037,0,8.1
11879,3.19,The Negotiation,"Yeah, um, but now apparently Darryl has some issue with his...",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Toby,23,32,29,0,0,0,8.1
11881,3.19,The Negotiation,"No, he has been wanting a raise for a couple of months and he's just using this Roy thing as leverage.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0,0,8.1
11885,3.19,The Negotiation,Yeppers.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0.8,0,8.1
11908,3.19,The Negotiation,"Thank you, Hunter. Hello. Come in. Ah, Okay.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Jan,23,32,13,0,0,0,8.1
11935,3.19,The Negotiation,Wikipedia.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0.003246753,0.074806634,0,8.1
11937,3.19,The Negotiation,"Wikipedia... is the best thing ever. Anyone in the world can write anything they want about any subject, so you know you are getting the best possible information.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0.225511254,0,8.1
11944,3.19,The Negotiation,This may be the first time that a male subordinate has attempted to get a modest scheduled raise by threatening to withhold s*x from a female superior. It will be a groundbreaking case when it inevitably goes to trial.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Toby,23,32,29,0,0,0,8.1
11955,3.19,The Negotiation,"By leaning back, and by whispering, I established a dominant physical position.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0.017045455,0.417562596,0,8.1
11995,3.19,The Negotiation,Thanks Dwight.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Toby,23,32,29,0,0,0,8.1
11999,3.19,The Negotiation,I can't imagine what I would have done.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Ryan,23,32,27,0.017857143,0,0,8.1
12021,3.19,The Negotiation,"There's a bunch of people back here, maybe...",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Toby,23,32,29,0,0,0,8.1
12022,3.19,The Negotiation,"Mm-hmm. I was thinking tonight, we could... read it together.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Angela,23,32,2,0,-0.5,0,8.1
12029,3.19,The Negotiation,"I don't think Michael intended to punish me, by putting Ryan back here with Kelly. But, if he did intend that? Wow. Genius.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Toby,23,32,29,0,0,0,8.1
12030,3.19,The Negotiation,"Hey guys! Guess who's back! AHHH! OH, GOD!",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Andy,23,32,1,0,-1,0,8.1
12032,3.19,The Negotiation,No need to thank me.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Dwight,23,32,9,0,0,0,8.1
12047,3.19,The Negotiation,Are you wearin' lady clothes? Those look like lady... pants.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Darryl,23,32,6,0.020833333,-0.45,0,8.1
12048,3.19,The Negotiation,"No, this is a power suit.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0.028409091,0,0,8.1
12058,3.19,The Negotiation,You're wearing a woman's suit?,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Kevin,23,32,17,0,0,0,8.1
12064,3.19,The Negotiation,Okay.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0,0,8.1
12075,3.19,The Negotiation,"No, I don't want to do that because I'm twice your size anyway.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0.027777778,0.153818442,0,8.1
12077,3.19,The Negotiation,"Um, let's just do this in 15 minutes.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0.308686803,0,8.1
12091,3.19,The Negotiation,"Well, it's simple Mike. I mean we merged these two branches right? So now we're shipping twice as many orders as we used to. With Roy gone we got a smaller crew. And I'm pickin' up all of his slack, so I think I should be compensated fairly, by gettin' a raise.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Darryl,23,32,6,0.03125,0.25,0,8.1
12113,3.19,The Negotiation,I don't. Want me to prove it to you? There is... a pay stub.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0.086310547,0,8.1
12123,3.19,The Negotiation,"Ok, if you don't want a gift, at least let me buy you a beer, or lunch or something.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Jim,23,32,14,0,0.043396107,0,8.1
12134,3.19,The Negotiation,Here's the $40 you gave me.,2555,4/5/2007,Jeffrey Blitz,Michael Schur,Creed,23,32,5,0,0,0,8.1
12148,3.19,The Negotiation,"Yeah that's true. You gotta call your girl, and get paid. Show her who wears the pants in the relationship.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Darryl,23,32,6,0.002083333,0.207221011,0,8.1
12159,3.19,The Negotiation,"No, Jan. I've never asked for a raise in 14 years. This is long overdue. I wanna do it today.",2555,4/5/2007,Jeffrey Blitz,Michael Schur,Michael,23,32,19,0,0.8,0,8.5
12183,3.2,Safety Training,Depressed? Isn't that just a fancy word for feeling bummed out?,2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0,-0.342089953,0,9.3
12184,3.2,Safety Training,Good. Drew.,2424,4/12/2007,Harold Ramis,B.J. Novak,Andy,21,5,1,0,0.070472267,0,9.3
12193,3.2,Safety Training,This is just offensive.,2424,4/12/2007,Harold Ramis,B.J. Novak,Angela,21,5,2,0,0,0,9.3
12197,3.2,Safety Training,"Hey, check it out, there's a... there's a castle over there.",2424,4/12/2007,Harold Ramis,B.J. Novak,Creed,21,5,5,0,0,0,9.3
12204,3.2,Safety Training,"Ok, tell him that's not true.",2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0,0.272843165,0,9.3
12215,3.2,Safety Training,What is it?,2424,4/12/2007,Harold Ramis,B.J. Novak,Michael,21,5,19,0,0,0,9.3
12225,3.2,Safety Training,"Dwight, what are you---",2424,4/12/2007,Harold Ramis,B.J. Novak,Pam,21,5,23,0,0,0,9.3
12231,3.2,Safety Training,"Mike, this is the opposite of safety. You jump, you're gonna serious hurt yourself.",2424,4/12/2007,Harold Ramis,B.J. Novak,Darryl,21,5,6,0.018518519,0.316979306,0,9.3
12258,3.2,Safety Training,Yeah!,2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0,0,0,9.3
12260,3.2,Safety Training,It's on!,2424,4/12/2007,Harold Ramis,B.J. Novak,Andy,21,5,1,0,-0.236289112,0,9.3
12276,3.2,Safety Training,"I don't know, we'll figure somethin' out.",2424,4/12/2007,Harold Ramis,B.J. Novak,Jim,21,5,14,0.035714286,0.30074694,0,9.3
12277,3.2,Safety Training,Nice.,2424,4/12/2007,Harold Ramis,B.J. Novak,Kevin,21,5,17,0,0,0,9.3
12302,3.2,Safety Training,"You know, anything that warms you.",2424,4/12/2007,Harold Ramis,B.J. Novak,Toby,21,5,29,0,0,0,9.3
12309,3.2,Safety Training,Sedentary.,2424,4/12/2007,Harold Ramis,B.J. Novak,Toby,21,5,29,0,0,0,9.3
12340,3.2,Safety Training,"Oh, geeze.",2424,4/12/2007,Harold Ramis,B.J. Novak,Kevin,21,5,17,0.035714286,0.585844933,0,9.3
12365,3.2,Safety Training,Visual aids.,2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0.125,0.6,0,9.3
12376,3.2,Safety Training,We measured it once...,2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0,0,0,9.3
12385,3.2,Safety Training,Yes!,2424,4/12/2007,Harold Ramis,B.J. Novak,Pam,21,5,23,0.015625,0.258931642,0,9.3
12397,3.2,Safety Training,We're not allowed to use the baler.,2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0.00462963,0.295085196,0,9.3
12401,3.2,Safety Training,Thank you.,2424,4/12/2007,Harold Ramis,B.J. Novak,Andy,21,5,1,0.0375,0.134164079,0,9.3
12405,3.2,Safety Training,You mean a moon bounce.,2424,4/12/2007,Harold Ramis,B.J. Novak,Andy,21,5,1,0,0,0,9.3
12413,3.2,Safety Training,"When you land, try and land like an eight year-old. These bouncy castles are not designed for adults.",2424,4/12/2007,Harold Ramis,B.J. Novak,Dwight,21,5,9,0,0,0,9.3
12445,3.2,Safety Training,"Dwight, you ignorant slut. Depression is a very serious illness. Over 32 thousand people commit suicide every year! According to a 2004 study!",2424,4/12/2007,Harold Ramis,B.J. Novak,Michael,21,5,19,0,0,0,9.3
12453,3.2,Safety Training,"That's the whole point, dummy.",2424,4/12/2007,Harold Ramis,B.J. Novak,Michael,21,5,19,0,0.718132499,0,9.3
12469,3.21,Product Recall,Do you?,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Jim,43,7,14,0,0,0,8.1
12501,3.21,Product Recall,That's really not our job.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Oscar,43,7,22,0,-0.538675135,0,8.1
12515,3.21,Product Recall,"No, no. I need two men on this. That's what she said. No time! But she did. NO TIME! Guys, get on this. Dwight, I want you to be in charge of the press conference.",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0.004464286,0.65211743,0,8.1
12516,3.21,Product Recall,"Yes! You are entering the ""No Spin Zone!""",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Dwight,43,7,9,0,0,0,8.1
12518,3.21,Product Recall,"No, Pam. The press is just gonna find out by themselves.",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0,0,0,8.1
12520,3.21,Product Recall,"Here's the thing. When a company screws up, best thing to do is call a press conference. Alert the media, and then you control the story. Wait for them to find out, and the story controls you. That's what happened to O.J.",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0,0,0,8.1
12534,3.21,Product Recall,I like ice cream! I need a boyfriend.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Kelly,43,7,32,0,0,0,8.1
12536,3.21,Product Recall,Beer me!,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Andy,43,7,1,0.022727273,0.434083197,0,8.1
12544,3.21,Product Recall,"Uh, yeah. Should have said so. Rha-dah-dah-dah! Give me the beat, boys, and free my soul. I wanna get lost in your rock and roll and drift away-he-hay. Ruu-da-doo-da-doo, ba-dit-da-doo-da-dun, Give me the beat, boys, and free my little-ole-soul, I wa--",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Andy,43,7,1,0.00625,0.158113883,0,8.1
12547,3.21,Product Recall,"Lord, beer me strength.",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Jim,43,7,14,0,0,0,8.1
12549,3.21,Product Recall,Did that really need to be said?,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Jim,43,7,14,0,0.8,0,8.1
12561,3.21,Product Recall,She probably a t--,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Andy,43,7,1,0,0,0,8.1
12589,3.21,Product Recall,Oh my God.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Jim,43,7,14,0,0,0,8.1
12591,3.21,Product Recall,Well... that's not gonna hold up in court.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Jim,43,7,14,0,0.346410162,0,8.1
12593,3.21,Product Recall,"Sir, yes, you have a valid point. I'm sorry. No, I am so sorry.",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Kevin,43,7,17,0,0,0,8.1
12602,3.21,Product Recall,"Mrs. Allen is our most important client... because every client is our most important client. Even though she's a pretty unimportant client, really.",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0,-0.3,0,8.1
12640,3.21,Product Recall,"What... can I do, for you?",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0,0,0,7.8
12652,3.21,Product Recall,That's insane. We'll give this to somebody who will appreciate it.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0.008064516,0.373176216,0,7.8
12654,3.21,Product Recall,It's non-transferable...,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Dwight,43,7,9,0,0,0,7.8
12667,3.21,Product Recall,"""Hello. I am Michael Scott, Regional Manager of Dunder Mifflin Scranton. By now you are probably sick of hearing about Dunder Mifflin and our embarrassing watermark boner. Let me tell you something. Something from the heart. I am not leaving this office. It will take a SWAT team, to remove me from this office, and maybe not even that.""",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0.020833333,-0.144337567,0,7.8
12696,3.21,Product Recall,That's... they always give an ultimatum.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Michael,43,7,19,0.017045455,0.226133508,0,7.8
12701,3.21,Product Recall,Got a farewell card for Debbie Brown. I thought maybe you'd like to sign it. Maybe throw a couple of bucks in there for her. She's got some children.,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Creed,43,7,5,0,0.8,0,7.8
12707,3.21,Product Recall,"A-wimowheh, a-wimowheh, a-wimowheh, a-wimowheh, a-wimowheh, a-wimowheh, a-wimowheh, a-wimowheh...",2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Jim,43,7,14,0,0.8,0,7.8
12712,3.21,Product Recall,Oooo-oo-oooo-ooo-oo-oooo-oo-ooo-ooo a-wi-imbube!,2409,4/26/2007,Randall Einhorn,Brent Forrester;Justin Spitzer,Andy,43,7,1,0.025,0,0,7.8
12729,3.22,Women's Appreciation,Lay it on me.,2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Jim,52,15,14,0.009943182,0.054535474,0,8.9
12755,3.22,Women's Appreciation,"Oh, my God.",2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Pam,52,15,23,0,0,0,8.9
12758,3.22,Women's Appreciation,So... we're good?,2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Jan,52,15,13,0,-0.249615088,0,8.9
12770,3.22,Women's Appreciation,"OK. ""It's me, Michael. I'm just calling to say that I think we need a little break, permanently. And, uh, I know everybody says this, but I want...""",2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Jan,52,15,13,0,0,0,8.9
12775,3.22,Women's Appreciation,"The guy was just hanging brain. I mean, what's all the fuss?",2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Creed,52,15,5,0.020833333,0.433012702,0,8.9
12782,3.22,Women's Appreciation,"Jim, what are you doing? I'm busy.",2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Dwight,52,15,9,0,0.031297257,0,8.9
12784,3.22,Women's Appreciation,"No, you're not. I'm looking right at you.",2403,5/3/2007,Tucker Gates,Gene Stupnitsky;Lee Eisenberg,Jim,52,15,14,0,0.436549064,0,8.9
